Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
BDCQ.SF1RS1CT,2016.12,1196.875,Y,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Arts and Recreation Services,Current prices,Trend,
BDCQ.SF1RS1CT,2017.03,1204.062,Y,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Arts and Recreation Services,Current prices,Trend,
BDCQ.SF1RS1CT,2017.06,1194.553,Y,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Arts and Recreation Services,Current prices,Trend,
BDCQ.SF1RS1CT,2017.09,1190.101,Y,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Arts and Recreation Services,Current prices,Trend,
BDCQ.SF1RS1CT,2017.12,1198.04,Y,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Arts and Recreation Services,Current prices,Trend,
BDCQ.SF1RS1CT,2018.03,1227.533,Y,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Arts and Recreation Services,Current prices,Trend,
BDCQ.SF1RS1CT,2018.06,1265.354,Y,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Arts and Recreation Services,Current prices,Trend,
BDCQ.SF1RS1CT,2018.09,1281.474,Y,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Arts and Recreation Services,Current prices,Trend,
BDCQ.SF1RS1CT,2018.12,1279.62,Y,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Arts and Recreation Services,Current prices,Trend,
BDCQ.SF1RS1CT,2019.03,1286.047,Y,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Arts and Recreation Services,Current prices,Trend,
BDCQ.SF1RS1CT,2019.06,1321.385,Y,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Arts and Recreation Services,Current prices,Trend,
BDCQ.SF1RS1CT,2019.09,1350.257,Y,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Arts and Recreation Services,Current prices,Trend,
